1	0.1	17.7477
1	0.0833333	17.1529
1	0.0694444	16.4736
1	0.0578704	15.668
1	0.0482253	14.6602
1	0.0401878	13.4135
1	0.0334898	12.0436
1	0.0279082	10.6443
1	0.0232568	9.40303
1	0.0193807	8.43967
1	0.0161506	7.723
1	0.0134588	7.24363
1	0.0112157	6.93842
1	0.00934639	6.79356
1	0.00778866	6.81618
1	0.00649055	6.99453
1	0.00540879	7.29564
1	0.00450732	7.68811
1	0.0037561	8.13286
1	0.00313009	8.581
1	0.00260841	8.97587
1	0.00217367	9.29718
1	0.00181139	9.54937
1	0.00150949	9.74184
1	0.00125791	9.88561
1	0.00104826	9.99267
0.833333	0.1	20.0309
0.833333	0.0833333	19.4408
0.833333	0.0694444	18.788
0.833333	0.0578704	18.0479
0.833333	0.0482253	17.1573
0.833333	0.0401878	15.9996
0.833333	0.0334898	14.5446
0.833333	0.0279082	12.9411
0.833333	0.0232568	11.2978
0.833333	0.0193807	9.87547
0.833333	0.0161506	8.78532
0.833333	0.0134588	7.96977
0.833333	0.0112157	7.4184
0.833333	0.00934639	7.04954
0.833333	0.00778866	6.86553
0.833333	0.00649055	6.86774
0.833333	0.00540879	7.04338
0.833333	0.00450732	7.35311
0.833333	0.0037561	7.75909
0.833333	0.00313009	8.22242
0.833333	0.00260841	8.67711
0.833333	0.00217367	9.06634
0.833333	0.00181139	9.375
0.833333	0.00150949	9.61395
0.833333	0.00125791	9.79317
0.833333	0.00104826	9.92542
0.694444	0.1	22.4154
0.694444	0.0833333	21.8122
0.694444	0.0694444	21.1602
0.694444	0.0578704	20.4532
0.694444	0.0482253	19.658
0.694444	0.0401878	18.6736
0.694444	0.0334898	17.3403
0.694444	0.0279082	15.6784
0.694444	0.0232568	13.8116
0.694444	0.0193807	11.9273
0.694444	0.0161506	10.3387
0.694444	0.0134588	9.12382
0.694444	0.0112157	8.22024
0.694444	0.00934639	7.59564
0.694444	0.00778866	7.16846
0.694444	0.00649055	6.94758
0.694444	0.00540879	6.9346
0.694444	0.00450732	7.11055
0.694444	0.0037561	7.43014
0.694444	0.00313009	7.84826
0.694444	0.00260841	8.32839
0.694444	0.00217367	8.78271
0.694444	0.00181139	9.15979
0.694444	0.00150949	9.45273
0.694444	0.00125791	9.67673
0.694444	0.00104826	9.84182
0.578704	0.1	24.9014
0.578704	0.0833333	24.2693
