1	0.1	106.011
1	0.0833333	142.95
1	0.0694444	181.263
1	0.0578704	217.025
1	0.0482253	250.053
1	0.0401878	278.782
1	0.0334898	302.206
1	0.0279082	320.807
1	0.0232568	335.463
1	0.0193807	346.911
1	0.0161506	355.716
1	0.0134588	362.472
1	0.0112157	367.684
1	0.00934639	371.701
1	0.00778866	374.798
1	0.00649055	377.164
1	0.00540879	378.967
1	0.00450732	380.345
1	0.0037561	381.401
1	0.00313009	382.212
1	0.00260841	382.833
1	0.00217367	383.305
1	0.00181139	383.663
1	0.00150949	383.934
1	0.00125791	384.139
1	0.00104826	384.294
1	0.00087355	384.412
1	0.000727958	384.501
1	0.000606632	384.57
1	0.000505526	384.622
1	0.000421272	384.661
1	0.00035106	384.691
1	0.00029255	384.714
1	0.000243792	384.732
1	0.00020316	384.745
1	0.0001693	384.755
1	0.000141083	384.762
1	0.000117569	384.768
0.833333	0.1	72.9124
0.833333	0.0833333	102.84
0.833333	0.0694444	143.457
0.833333	0.0578704	183.661
0.833333	0.0482253	220.396
0.833333	0.0401878	254.351
0.833333	0.0334898	283.058
0.833333	0.0279082	306.052
0.833333	0.0232568	324.142
0.833333	0.0193807	338.308
0.833333	0.0161506	349.269
0.833333	0.0134588	357.593
0.833333	0.0112157	363.961
0.833333	0.00934639	368.862
0.833333	0.00778866	372.636
0.833333	0.00649055	375.536
0.833333	0.00540879	377.738
0.833333	0.00450732	379.412
0.833333	0.0037561	380.689
0.833333	0.00313009	381.669
0.833333	0.00260841	382.422
0.833333	0.00217367	382.997
0.833333	0.00181139	383.432
0.833333	0.00150949	383.76
0.833333	0.00125791	384.008
0.833333	0.00104826	384.195
0.833333	0.00087355	384.337
0.833333	0.000727958	384.444
0.833333	0.000606632	384.526
0.833333	0.000505526	384.588
0.833333	0.000421272	384.636
0.833333	0.00035106	384.672
0.833333	0.00029255	384.7
0.833333	0.000243792	384.721
0.833333	0.00020316	384.737
0.833333	0.0001693	384.748
0.833333	0.000141083	384.757
0.833333	0.000117569	384.764
0.694444	0.1	54.4336
0.694444	0.0833333	67.7707
